File Name	Subject Description	Motion Description	KeyWords	Number of Frames	Frame Rate	Length (s)
69_14.amc	walking	walk, turn in place (repeated)	['turn', 'walk']	2048	120	17.066666666666666
69_15.amc	walking	walk, turn in place (repeated)	['turn', 'walk']	1876	120	15.633333333333333
69_16.amc	walking	turn in place	['turn']	469	120	3.908333333333333
69_17.amc	walking	turn in place	['turn']	415	120	3.4583333333333335
69_18.amc	walking	turn in place (opposite direction)	['sit', 'turn']	438	120	3.65
69_19.amc	walking	turn in place (opposite direction)	['sit', 'turn']	465	120	3.875
69_20.amc	walking	walk forward 90 degree right turn	['turn', 'walk']	227	120	1.8916666666666666
69_21.amc	walking	walk forward 90 degree right turn	['turn', 'walk']	252	120	2.1
69_22.amc	walking	walk forward 90 degree right turn	['turn', 'walk']	206	120	1.7166666666666666
69_23.amc	walking	walk forward 90 degree right turn	['turn', 'walk']	232	120	1.9333333333333333
69_24.amc	walking	walk forward 90 degree left turn	['turn', 'walk']	177	120	1.475
69_25.amc	walking	walk forward 90 degree left turn	['turn', 'walk']	192	120	1.6
69_26.amc	walking	walk forward 90 degree left turn	['turn', 'walk']	177	120	1.475
69_27.amc	walking	walk forward 90 degree left turn	['turn', 'walk']	176	120	1.4666666666666666
69_28.amc	walking	walk forward 90 degree smooth right turn	['turn', 'walk']	192	120	1.6
69_29.amc	walking	walk forward 90 degree smooth right turn	['turn', 'walk']	162	120	1.35
69_30.amc	walking	walk forward 90 degree smooth right turn	['turn', 'walk']	161	120	1.3416666666666666
69_31.amc	walking	walk forward 90 degree smooth left turn	['turn', 'walk']	154	120	1.2833333333333334
69_32.amc	walking	walk forward 90 degree smooth left turn	['turn', 'walk']	160	120	1.3333333333333333
69_33.amc	walking	walk forward 90 degree smooth left turn	['turn', 'walk']	166	120	1.3833333333333333
69_34.amc	walking	walk backwards and turn	['turn', 'walk']	1987	120	16.558333333333334
69_35.amc	walking	walk backwards and turn	['turn', 'walk']	1709	120	14.241666666666667
69_36.amc	walking	walk backwards and turn	['turn', 'walk']	1915	120	15.958333333333334
69_37.amc	walking	walk backwards and turn	['turn', 'walk']	1805	120	15.041666666666666
69_38.amc	walking	walk backwards and turn (repeated)	['turn', 'walk']	2050	120	17.083333333333332
69_39.amc	walking	walk backward, turn in place	['turn', 'walk']	1866	120	15.55
69_40.amc	walking	walk backward, turn in place	['turn', 'walk']	1936	120	16.133333333333333
69_41.amc	walking	walk backward, turn in place	['turn', 'walk']	1957	120	16.308333333333334
69_42.amc	walking	walk sideways and turn (repeated)	['turn', 'walk']	2130	120	17.75
69_43.amc	walking	walk sideways and turn (repeated)	['turn', 'walk']	2068	120	17.233333333333334
69_44.amc	walking	walk sideways and turn (repeated)	['turn', 'walk']	2354	120	19.616666666666667
69_45.amc	walking	walk sideways and turn (repeated)	['turn', 'walk']	1981	120	16.508333333333333
69_46.amc	walking	walk sideways and turn (repeated)	['turn', 'walk']	2373	120	19.775
69_47.amc	walking	walk sideways and turn (repeated)	['turn', 'walk']	2205	120	18.375
69_48.amc	walking	walk sideways and turn (opposite direction)	['sit', 'turn', 'walk']	2091	120	17.425
69_49.amc	walking	walk sideways and turn (opposite direction)	['sit', 'turn', 'walk']	2370	120	19.75
69_50.amc	walking	walk sideways and backwards	['walk']	218	120	1.8166666666666667
69_51.amc	walking	walk backwards and turn	['turn', 'walk']	260	120	2.1666666666666665
69_52.amc	walking	walk backwards and turn	['turn', 'walk']	226	120	1.8833333333333333
69_53.amc	walking	walk backwards and turn	['turn', 'walk']	188	120	1.5666666666666667
69_54.amc	walking	walk backwards and turn	['turn', 'walk']	207	120	1.725
69_55.amc	walking	walk backwards and turn	['turn', 'walk']	197	120	1.6416666666666666
69_56.amc	walking	walk sideways and turn (opposite direction)	['sit', 'turn', 'walk']	320	120	2.6666666666666665
69_57.amc	walking	walk sideways and turn (opposite direction)	['sit', 'turn', 'walk']	255	120	2.125
69_58.amc	walking	walk sideways and turn (opposite direction)	['sit', 'turn', 'walk']	312	120	2.6
69_59.amc	walking	walk sideways and turn	['turn', 'walk']	293	120	2.441666666666667
69_60.amc	walking	walk sideways and turn	['turn', 'walk']	268	120	2.2333333333333334
69_61.amc	walking	walk sideways and turn	['turn', 'walk']	262	120	2.183333333333333
69_62.amc	walking	walk sideways and turn (opposite direction)	['sit', 'turn', 'walk']	272	120	2.2666666666666666
69_63.amc	walking	walk sideways and turn (opposite direction)	['sit', 'turn', 'walk']	226	120	1.8833333333333333
69_64.amc	walking	walk sideways and turn (opposite direction)	['sit', 'turn', 'walk']	228	120	1.9
69_65.amc	walking	walk sideways and turn	['turn', 'walk']	276	120	2.3
69_66.amc	walking	walk sideways and turn	['turn', 'walk']	242	120	2.0166666666666666
69_67.amc	walking	walk sideways and turn	['turn', 'walk']	264	120	2.2
69_68.amc	walking	walk forward and pick up object, set down object	['walk']	342	120	2.85
69_69.amc	walking	walk forward and pick up object, carry back object	['walk']	333	120	2.775
69_70.amc	walking	walk up to object, squat, pick up object, set down in another place.	['walk']	434	120	3.6166666666666667
69_71.amc	walking	walk up to object, squat, pick up object, set down in another place	['walk']	548	120	4.566666666666666
69_72.amc	walking	walk up to object, pick up object, set down in another place	['walk']	471	120	3.925
69_73.amc	walking	walk up to object, lean over, pick up object, set down in another place	['walk']	454	120	3.783333333333333
69_74.amc	walking	walk up to object, lean over, pick up object, set down in another place	['walk']	408	120	3.4
69_75.amc	walking	walk up to object, squat, pick up object, set down in another place	['walk']	458	120	3.816666666666667
70_01.amc	suitcase	carry 5.5lb suitcase	[]	297	120	2.475
70_02.amc	suitcase	carry 5.5lb suitcase	[]	315	120	2.625
70_03.amc	suitcase	carry 19.5lb suitcase	[]	771	120	6.425
70_04.amc	suitcase	carry 19.5lb suitcase	[]	695	120	5.791666666666667
70_05.amc	suitcase	carry 19.5lb suitcase	[]	376	120	3.1333333333333333
70_06.amc	suitcase	carry 19.5lb suitcase	[]	347	120	2.8916666666666666
70_07.amc	suitcase	carry 19.5lb suitcase	[]	649	120	5.408333333333333
70_08.amc	suitcase	carry 19.5lb suitcase	[]	355	120	2.9583333333333335
70_09.amc	suitcase	carry 19.5lb suitcase	[]	349	120	2.908333333333333
70_10.amc	suitcase	carry 12.5lb suitcase	[]	332	120	2.7666666666666666
70_11.amc	suitcase	carry 12.5lb suitcase	[]	260	120	2.1666666666666665
70_12.amc	suitcase	carry 12.5lb suitcase	[]	331	120	2.7583333333333333
70_13.amc	suitcase	carry 12.5lb suitcase	[]	279	120	2.325
74_01.amc	kicks and walking on slopes	stiff walk	['walk']	192	60	3.2
74_02.amc	kicks and walking on slopes	stiff walk	['walk']	110	60	1.8333333333333333
74_03.amc	kicks and walking on slopes	kick	['kick']	164	60	2.7333333333333334
74_04.amc	kicks and walking on slopes	kick	['kick']	130	60	2.1666666666666665
74_05.amc	kicks and walking on slopes	kick	['kick']	134	60	2.2333333333333334
74_06.amc	kicks and walking on slopes	kick	['kick']	135	60	2.25
74_07.amc	kicks and walking on slopes	lifting up	[]	129	60	2.15
74_08.amc	kicks and walking on slopes	lifting up	[]	69	60	1.15
74_09.amc	kicks and walking on slopes		[]	82	60	1.3666666666666667
74_10.amc	kicks and walking on slopes	peeping	[]	139	60	2.316666666666667
74_11.amc	kicks and walking on slopes	peeping	[]	143	60	2.3833333333333333
74_12.amc	kicks and walking on slopes	thinker	[]	125	60	2.0833333333333335
74_13.amc	kicks and walking on slopes	Range of motion	[]	1051	60	17.516666666666666
74_14.amc	kicks and walking on slopes	slope 1	[]	185	60	3.0833333333333335
74_15.amc	kicks and walking on slopes	slope1	[]	182	60	3.033333333333333
74_16.amc	kicks and walking on slopes	slope 2	[]	205	60	3.4166666666666665
74_17.amc	kicks and walking on slopes	slope 2	[]	216	60	3.6
74_18.amc	kicks and walking on slopes	slope 3	[]	204	60	3.4
74_19.amc	kicks and walking on slopes	slope 3	[]	202	60	3.3666666666666667
74_20.amc	kicks and walking on slopes	stiff walk	['walk']	239	60	3.9833333333333334
75_01.amc	jumps; hopscotch; sits	run jump	['jump', 'run']	157	60	2.6166666666666667
75_02.amc	jumps; hopscotch; sits	run jump	['jump', 'run']	99	60	1.65
75_03.amc	jumps; hopscotch; sits	run jump	['jump', 'run']	85	60	1.4166666666666667
75_04.amc	jumps; hopscotch; sits	wide leg run	['run']	120	60	2.0
75_05.amc	jumps; hopscotch; sits	cross leg run	['run']	123	60	2.05
75_06.amc	jumps; hopscotch; sits	180 jump	['jump']	303	60	5.05
75_07.amc	jumps; hopscotch; sits	angle jumps	['jump']	465	60	7.75
75_08.amc	jumps; hopscotch; sits	360 jumps	['jump']	464	60	7.733333333333333
75_09.amc	jumps; hopscotch; sits	360 jump	['jump']	154	60	2.566666666666667
75_10.amc	jumps; hopscotch; sits	2 jump	['jump']	114	60	1.9
75_11.amc	jumps; hopscotch; sits	2 jump	['jump']	72	60	1.2
75_12.amc	jumps; hopscotch; sits	box jump	['jump']	192	60	3.2
75_13.amc	jumps; hopscotch; sits	hopscotch	[]	155	60	2.5833333333333335
75_14.amc	jumps; hopscotch; sits	hopscotch	[]	185	60	3.0833333333333335
75_15.amc	jumps; hopscotch; sits	long jumps	['jump']	726	60	12.1
75_16.amc	jumps; hopscotch; sits	jump kick	['jump', 'kick']	142	60	2.3666666666666667
75_17.amc	jumps; hopscotch; sits	medium sit	['sit']	134	60	2.2333333333333334
75_18.amc	jumps; hopscotch; sits	high sit	['sit']	125	60	2.0833333333333335
75_19.amc	jumps; hopscotch; sits	medium sit	['sit']	319	60	5.316666666666666
75_20.amc	jumps; hopscotch; sits	low sit	['sit']	206	60	3.433333333333333
76_01.amc	avoidance	walk backwards then attack with a punch	['punch', 'walk']	387	120	3.225
76_02.amc	avoidance	walk backwards, feign a few attacks, then attack	['walk']	484	120	4.033333333333333
76_03.amc	avoidance	avoid attacker	[]	450	120	3.75
76_04.amc	avoidance	defensive guard pose	[]	173	120	1.4416666666666667
76_05.amc	avoidance	swatting at pesky bug	[]	360	120	3.0
76_06.amc	avoidance	avoid stepping on something	[]	280	120	2.3333333333333335
76_07.amc	avoidance		[]	7	120	0.058333333333333334
76_08.amc	avoidance	careful stepping over things	[]	625	120	5.208333333333333
76_09.amc	avoidance	walking backwards	['walk']	660	120	5.5
76_10.amc	avoidance	turning	['turn']	568	120	4.733333333333333
76_11.amc	avoidance	quick large steps backwards	[]	213	120	1.775
77_01.amc	careful actions	looking around	[]	453	60	7.55
77_02.amc	careful actions	standing	['stand']	390	60	6.5
77_03.amc	careful actions	ready stance	[]	409	60	6.816666666666666
77_04.amc	careful actions	Looking around	[]	367	60	6.116666666666666
77_05.amc	careful actions	look around with flashlight	[]	212	60	3.533333333333333
77_06.amc	careful actions	searching ground	[]	562	60	9.366666666666667
77_07.amc	careful actions	poking ground	[]	210	60	3.5
77_08.amc	careful actions	investigating thing on ground with two hands	[]	419	60	6.983333333333333
77_09.amc	careful actions	duck to avoid flying object	[]	411	60	6.85
77_10.amc	careful actions	careful run	['run']	287	60	4.783333333333333
77_11.amc	careful actions	careful run	['run']	132	60	2.2
77_12.amc	careful actions	careful run in circle	['run']	407	60	6.783333333333333
77_13.amc	careful actions	careful run in figure eight	['run']	577	60	9.616666666666667
77_14.amc	careful actions	careful creeping	[]	412	60	6.866666666666666
77_15.amc	careful actions	careful creeping	[]	448	60	7.466666666666667
77_16.amc	careful actions	laying down, getting up, careful ready pose	[]	271	60	4.516666666666667
77_17.amc	careful actions	laying down, getting up, careful ready pose	[]	299	60	4.983333333333333
77_18.amc	careful actions	laying down on back, getting up, careful ready pose	[]	355	60	5.916666666666667
77_19.amc	careful actions	limping, hurt right leg	[]	416	60	6.933333333333334
77_20.amc	careful actions	limping, hurt right leg	[]	653	60	10.883333333333333
77_21.amc	careful actions	stretching	[]	545	60	9.083333333333334
77_22.amc	careful actions	limping, hurt right leg	[]	593	60	9.883333333333333
77_23.amc	careful actions	limping, hurt right leg	[]	662	60	11.033333333333333
77_24.amc	careful actions	limping, hurt right leg	[]	297	60	4.95
77_25.amc	careful actions	careful walk and search	['walk']	275	60	4.583333333333333
77_26.amc	careful actions	careful walk and search	['walk']	270	60	4.5
77_27.amc	careful actions	careful walk and search	['walk']	302	60	5.033333333333333
77_28.amc	careful actions	careful walk	['walk']	1237	60	20.616666666666667
77_29.amc	careful actions	creeping walk	['walk']	876	60	14.6
77_30.amc	careful actions	creeping walk	['walk']	525	60	8.75
77_31.amc	careful actions	silent walk	['walk']	877	60	14.616666666666667
77_32.amc	careful actions	creeping walk	['walk']	788	60	13.133333333333333
77_33.amc	careful actions	creeping with limp	[]	1248	60	20.8
77_34.amc	careful actions	creep and pause, repeat	[]	467	60	7.783333333333333
78_01.amc	walking	LeftTightTurn         CleanedGRS	[]	69	120	0.575
78_02.amc	walking	RightWideTurn            CleanedGRS	[]	114	120	0.95
78_03.amc	walking	LeftWideTurn     CleanedGRS	[]	72	120	0.6
78_04.amc	walking	SuperTightLeft        CleanedGRS	[]	62	120	0.5166666666666667
78_05.amc	walking	SuperTightRight         CleanedGRS	[]	69	120	0.575
78_06.amc	walking	RunningStraight       CleanedGRS	[]	45	120	0.375
78_07.amc	walking	RunningWideRight       CleanedGRS	[]	58	120	0.48333333333333334
78_08.amc	walking	RunningWideLeft      CleanedGRS	[]	46	120	0.38333333333333336
78_09.amc	walking	RunningTigherLeft      CleanedGRS	[]	62	120	0.5166666666666667
78_10.amc	walking	RunningTighterRight      CleanedGRS	[]	57	120	0.475
78_11.amc	walking	calibration	[]	18	120	0.15
78_12.amc	walking	RunningNoBall     CleanedGRS	[]	40	120	0.3333333333333333
78_13.amc	walking	OffensiveMoveSpinLeft            CleanedGRS	[]	72	120	0.6
78_14.amc	walking	OffensiveMoveSpinLeft      CleanedGRS	[]	70	120	0.5833333333333334
78_15.amc	walking	OffensiveMoveGoRight     CleanedGRS	[]	62	120	0.5166666666666667
78_16.amc	walking	OffensiveMoveGoLeft         CleanedGRs	[]	81	120	0.675
78_17.amc	walking	OffensiveMoveSpinRight             CleanedGRS	[]	74	120	0.6166666666666667
78_18.amc	walking	WalkEvasiveLeft      CleanedGRS	[]	88	120	0.7333333333333333
78_19.amc	walking	WalkEvasiveRight              CleanedGRS	[]	72	120	0.6
78_20.amc	walking	FeintLeftMoveRight            CleanedGRS	[]	95	120	0.7916666666666666
78_21.amc	walking	FeintRightMoveLeft      CleanedGRS	[]	93	120	0.775
78_22.amc	walking	FakeShotBreakRight     CleanedGRs	[]	252	120	2.1
78_23.amc	walking	FakeShotBreakLeft            CleanedGRS	[]	215	120	1.7916666666666667
78_24.amc	walking	DefensiveStraightNoStop          CleanedGRS	[]	102	120	0.85
78_25.amc	walking	DefensiveStraightWithStop          CleanedGRS	[]	147	120	1.225
78_26.amc	walking	DefensiveRightStopToStop           CleanedGRS	[]	135	120	1.125
78_27.amc	walking	DefensiveLeftStopToStop              CleanedGRS	[]	122	120	1.0166666666666666
78_28.amc	walking	DefensiveMoveZigZag           CleanedGRS	[]	186	120	1.55
78_29.amc	walking	DefensiveMoveSideToSide           CleanedGRS	[]	70	120	0.5833333333333334
78_30.amc	walking	DefensiveMoveSideToSide           CleanedGRS	[]	292	120	2.433333333333333
78_31.amc	walking	Pivoting     CleanedGRS	[]	332	120	2.7666666666666666
78_32.amc	walking	SraightDriveFromStop          Cleaned GRS	[]	88	120	0.7333333333333333
78_33.amc	walking	RightDrive (left then right)    Cleaned GRS	[]	94	120	0.7833333333333333
78_34.amc	walking	LeftDrive (right then left)    Cleaned GRS	[]	126	120	1.05
78_35.amc	walking	RightTightTurn    CleanedGRS	[]	91	120	0.7583333333333333
79_01.amc	actor everyday activities	chopping wood	[]	243	60	4.05
79_02.amc	actor everyday activities	swimming	[]	322	60	5.366666666666666
79_03.amc	actor everyday activities	swimming	[]	350	60	5.833333333333333
